time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-03-10T21:26:55.980Z,40.2886658,-124.5948334,16.95,2.85,md,20,237,0.1929,0.17,nc,nc73533571,2021-03-10T23:47:07.191Z,"27km W of Petrolia, CA",earthquake,1.84,0.63,0.09,17,automatic,nc,nc
2021-03-10T20:55:16.761Z,57.2098,117.8416,10,4.3,mb,,92,15.197,0.64,us,us7000dhxy,2021-03-12T22:52:56.040Z,"42 km NW of Chara, Russia",earthquake,7.5,1.9,0.116,21,reviewed,us,us
2021-03-10T20:30:18.831Z,34.3382,58.235,10,4.7,mb,,115,3.316,1.1,us,us7000dhxs,2021-03-10T20:50:14.040Z,"41 km W of Gonābād, Iran",earthquake,11,1.9,0.089,38,reviewed,us,us
2021-03-10T20:12:37.997Z,-20.133,-177.6736,488.06,5.8,mww,,35,4.69,1.04,us,us7000dhxm,2021-03-11T20:15:16.098Z,"280 km WNW of Haveluloto, Tonga",earthquake,7,7.2,0.093,11,reviewed,us,us
2021-03-10T20:07:41.654Z,-33.2739,-178.4592,10,5.1,mb,,77,5.027,0.87,us,us7000dhxn,2021-03-10T20:24:12.040Z,"south of the Kermadec Islands",earthquake,12.6,1.9,0.096,37,reviewed,us,us
2021-03-10T19:29:29.693Z,-23.6108,-179.828,517.13,4.6,mb,,72,6.164,0.74,us,us7000dhxc,2021-03-10T19:55:29.040Z,"south of the Fiji Islands",earthquake,13.7,8,0.069,62,reviewed,us,us
2021-03-10T18:18:09.562Z,39.1591,109.7545,10,4.2,mb,,103,5.028,0.74,us,us7000dhwt,2021-03-10T20:01:38.040Z,"49 km S of Ordos, China",earthquake,9.6,1.9,0.146,13,reviewed,us,us
2021-03-10T17:44:19.000Z,34.9965,-97.664,7,2.69,ml,51,84,0.09718092979,0.26,ok,ok2021evph,2021-03-14T11:54:18.312Z,"5 km SW of Dibble, Oklahoma",earthquake,,0.5,0.2,18,reviewed,ok,ok
2021-03-10T16:24:33.230Z,-4.5421,153.0075,67.36,5.1,mww,,121,0.91,0.63,us,us7000dhw2,2021-03-10T16:56:37.040Z,"84 km ESE of Kokopo, Papua New Guinea",earthquake,9.7,6.7,0.093,11,reviewed,us,us
2021-03-10T15:48:12.213Z,-8.1321,123.9895,168.07,4.1,mb,,63,1.636,0.89,us,us7000dhp8,2021-03-10T23:30:00.040Z,"125 km NNW of Pante Makasar, Timor Leste",earthquake,6.7,7.9,0.131,16,reviewed,us,us
2021-03-10T15:45:27.401Z,-37.5593,-179.8083,10,4.5,mb,,267,1.498,1.19,us,us7000dhp7,2021-03-10T22:44:40.040Z,"227 km ENE of Gisborne, New Zealand",earthquake,10.6,2,0.163,11,reviewed,us,us
2021-03-10T15:37:00.897Z,39.4799,143.5264,28.7,4.3,mb,,130,2.296,1.04,us,us7000dhp6,2021-03-10T22:22:08.040Z,"135 km E of Yamada, Japan",earthquake,9.4,6.5,0.119,20,reviewed,us,us
2021-03-10T15:32:51.180Z,18.5146,-68.8055,114,4.12,md,23,233,0.4241,0.04,pr,pr2021069002,2021-03-10T22:06:51.040Z,"15 km SW of Salvaleón de Higüey, Dominican Republic",earthquake,3.29,1.07,0.13,14,reviewed,pr,pr
2021-03-10T14:33:56.784Z,31.68941671,-104.2921984,6.979931641,2.7,ml,30,51,0.08519156997,0.3,tx,tx2021evjb,2021-03-11T05:18:28.598Z,"54 km S of Whites City, New Mexico",earthquake,1.293499707,1.437232634,0.1,17,reviewed,tx,tx
2021-03-10T12:52:46.267Z,-37.5165,-179.7179,10,4.5,mb,,225,1.571,0.19,us,us7000dhnj,2021-03-10T13:21:16.040Z,"east of the North Island of New Zealand",earthquake,12.4,2,0.118,21,reviewed,us,us
2021-03-10T12:50:02.086Z,0.9624,124.5383,25.31,4.5,mb,,71,2.661,0.73,us,us7000dhnh,2021-03-10T13:36:14.040Z,"49 km SW of Tomohon, Indonesia",earthquake,6.7,6.1,0.109,25,reviewed,us,us
2021-03-10T10:57:03.355Z,-14.1878,-71.4233,10,4.2,mb,,114,3.802,0.57,us,us7000dhn2,2021-03-10T15:40:22.188Z,"3 km NNE of Yanaoca, Peru",earthquake,9.3,2,0.176,9,reviewed,us,us
2021-03-10T10:38:52.539Z,-19.6601,-66.6572,264.67,4.1,mb,,66,2.39,0.69,us,us7000dhn1,2021-03-10T15:39:22.967Z,"76 km NNE of Colchani, Bolivia",earthquake,10.1,5.4,0.198,7,reviewed,us,us
2021-03-10T10:01:30.220Z,19.1761666666667,-155.457833333333,36.29,2.6,md,54,122,,0.11,hv,hv72378937,2021-03-11T01:53:54.396Z,"Island of Hawaii, Hawaii",earthquake,0.43,0.58,0.131631959312343,26,reviewed,hv,hv
2021-03-10T09:51:22.345Z,37.3327,-114.9487,9.5,2.6,ml,19,130.94,0.11,0.1036,nn,nn00802319,2021-03-11T02:33:12.415Z,"19 km E of Alamo, Nevada",earthquake,,2.2,0.3,12,reviewed,nn,nn
2021-03-10T08:50:04.151Z,64.139,-21.9489,10,4.4,mb,,117,0.667,0.69,us,us7000dhml,2021-03-10T11:55:20.674Z,"2 km W of Reykjavík, Iceland",earthquake,6.8,1.9,0.114,22,reviewed,us,us
2021-03-10T08:49:39.081Z,6.2515,120.0801,10,4.9,mb,,64,1.901,0.82,us,us7000dhmm,2021-03-10T09:12:43.040Z,"53 km W of Pandan Niog, Philippines",earthquake,6.9,1.8,0.068,67,reviewed,us,us
2021-03-10T07:08:42.290Z,36.7603333,-120.6995,4.18,2.78,md,50,78,0.1227,0.15,nc,nc73533391,2021-03-11T06:22:09.040Z,"23km S of South Dos Palos, CA",earthquake,0.29,1.1,0.155,91,reviewed,nc,nc
2021-03-10T05:51:00.666Z,30.8798,137.7523,455.27,4.3,mb,,61,2.834,0.78,us,us7000dhm1,2021-03-10T06:23:09.040Z,"Izu Islands, Japan region",earthquake,10.9,7.6,0.035,237,reviewed,us,us
2021-03-10T04:48:14.530Z,17.9158,-67.1676,8,2.97,md,19,282,0.1076,0.16,pr,pr2021069001,2021-03-10T14:30:24.025Z,"6 km SSE of Pole Ojea, Puerto Rico",earthquake,0.74,1.11,0.43,15,reviewed,pr,pr
2021-03-10T03:14:40.253Z,64.0176,-22.1802,10,5.1,mww,,55,0.821,0.56,us,us7000dhle,2021-03-10T22:00:54.086Z,"10 km ENE of Vogar, Iceland",earthquake,5.4,1.8,0.052,36,reviewed,us,us
2021-03-10T02:55:07.049Z,-45.569,-76.7565,10,4.2,mb,,184,3.283,0.41,us,us7000dhlc,2021-03-10T03:20:23.702Z,"Off the coast of Aisen, Chile",earthquake,4.6,2,0.236,5,reviewed,us,us
2021-03-10T02:40:41.633Z,44.3178,-116.1761,17.55,2.7,ml,,60,0.569,0.52,us,us7000dhl9,2021-03-10T18:20:20.020Z,"7 km WNW of Smiths Ferry, Idaho",earthquake,1.7,8.3,0.045,66,reviewed,us,us
2021-03-10T02:19:55.767Z,44.5775,149.5179,35,4.3,mb,,184,4.987,0.71,us,us7000dhl2,2021-03-10T02:42:04.040Z,"148 km ESE of Kuril’sk, Russia",earthquake,10.3,1.9,0.097,30,reviewed,us,us
2021-03-10T02:12:26.407Z,-33.0576,-178.632,10,5.1,mb,,69,3.848,0.93,us,us7000dhl0,2021-03-10T02:32:26.040Z,"south of the Kermadec Islands",earthquake,10.1,1.9,0.097,35,reviewed,us,us
2021-03-10T02:09:56.589Z,4.3087,125.8509,78.84,4.7,mb,,77,2.756,0.68,us,us7000dhkv,2021-03-10T02:30:05.040Z,"128 km SSE of Sarangani, Philippines",earthquake,8.5,8.4,0.078,50,reviewed,us,us
2021-03-10T01:53:23.449Z,-45.572,-76.6472,19.38,5.1,mb,,135,2.572,0.58,us,us7000dhkg,2021-03-10T03:19:33.579Z,"299 km W of Puerto Chacabuco, Chile",earthquake,8.6,4.9,0.078,54,reviewed,us,us
2021-03-10T01:50:19.296Z,-25.2973,-70.9016,40.44,4.2,mb,,181,0.806,0.6,us,us7000dhke,2021-03-10T03:21:29.226Z,"43 km WNW of Taltal, Chile",earthquake,5.8,10.6,0.372,2,reviewed,us,us
2021-03-09T23:07:56.028Z,-0.9953,10.3828,10,5.4,mww,,43,4.747,0.74,us,us7000dhjf,2021-03-10T23:12:52.777Z,"33 km NW of Fougamou, Gabon",earthquake,8.8,1.8,0.089,12,reviewed,us,us
2021-03-09T22:14:34.961Z,-22.8146,-69.2734,89.16,3.9,mb,,69,0.296,0.67,us,us7000dhj4,2021-03-09T23:55:25.803Z,"53 km SW of Calama, Chile",earthquake,4,7.3,0.229,5,reviewed,us,us
2021-03-09T22:13:34.583Z,-29.0945,-176.8971,10,4.8,mb,,151,0.914,1.1,us,us7000dhj6,2021-03-09T22:44:12.040Z,"Kermadec Islands region",earthquake,4.2,1.9,0.101,30,reviewed,us,us
2021-03-09T21:46:20.110Z,-9.3492,67.0802,10,4.9,mb,,71,5.653,1.17,us,us7000dhiz,2021-03-09T22:07:25.040Z,"Mid-Indian Ridge",earthquake,10.3,1.9,0.075,55,reviewed,us,us
2021-03-09T21:23:16.993Z,62.2277,-150.8701,63.1,3,ml,,,,0.68,ak,ak02134t6o0o,2021-03-09T22:11:51.040Z,"30 km S of Petersville, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-03-09T21:06:48.635Z,36.4377,70.6864,211.49,4.7,mb,,74,2.319,0.96,us,us7000dhig,2021-03-09T21:25:14.040Z,"49 km SSW of Jurm, Afghanistan",earthquake,7.3,6.7,0.041,179,reviewed,us,us
2021-03-09T20:55:59.807Z,64.7798,-152.34,20.5,2.7,ml,,,,0.64,ak,ak02134ss9sx,2021-03-10T19:55:14.675Z,"45 km SSW of Tanana, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2021-03-09T20:33:51.690Z,17.9225,-67.1603,7,3.14,md,21,251,0.098,0.16,pr,pr2021068007,2021-03-09T22:44:50.040Z,"6 km SSE of Pole Ojea, Puerto Rico",earthquake,0.58,0.22,0.24,17,reviewed,pr,pr
2021-03-09T19:57:57.429Z,-16.0664,-178.1859,417.52,4.4,mb,,81,1.749,0.81,us,us7000dhi1,2021-03-09T21:41:19.040Z,"194 km S of Alo, Wallis and Futuna",earthquake,11.9,7,0.058,89,reviewed,us,us
2021-03-09T19:46:59.541Z,-30.1159,-176.8399,10,4.6,mb,,159,9.894,1.12,us,us7000dhi0,2021-03-09T20:23:44.040Z,"Kermadec Islands region",earthquake,7.6,1.9,0.126,21,reviewed,us,us
2021-03-09T19:35:15.585Z,-20.5152,-178.3927,600.77,4.6,mb,,91,4.345,0.76,us,us7000dhhs,2021-03-09T19:51:30.040Z,"Fiji region",earthquake,9.6,8.1,0.05,124,reviewed,us,us
2021-03-09T19:16:29.107Z,-8.9193,-75.9099,114.7,5.1,mb,,90,3.183,0.76,us,us7000dhhn,2021-03-09T22:08:22.201Z,"42 km NNE of Tingo María, Peru",earthquake,7.9,4.9,0.025,515,reviewed,us,us
2021-03-09T19:14:57.156Z,-18.7902,169.3931,243.23,4.6,mb,,85,3.928,0.77,us,us7000dhhp,2021-03-09T20:02:53.040Z,"84 km N of Isangel, Vanuatu",earthquake,9.7,2.9,0.082,49,reviewed,us,us
2021-03-09T18:48:16.939Z,-9.8723,148.5362,10,5,mb,,119,6.694,0.79,us,us7000dhhj,2021-03-09T19:31:20.040Z,"126 km SSE of Popondetta, Papua New Guinea",earthquake,6.6,1.7,0.066,75,reviewed,us,us
2021-03-09T16:28:07.750Z,37.8251667,-112.6208333,4.3,2.61,ml,17,84,0.4354,0.14,uu,uu60428907,2021-03-13T22:04:42.238Z,"15 km ESE of Paragonah, Utah",earthquake,0.47,1.02,0.109,8,reviewed,uu,uu
2021-03-09T16:22:31.780Z,41.8265,-120.074,10.28,2.53,md,11,143,0.1871,0.12,nc,nc73533196,2021-03-09T20:54:05.368Z,"29km W of Wimer Place, NV",earthquake,0.65,0.86,0.113,15,reviewed,nc,nc
2021-03-09T16:18:29.442Z,-28.2728,-176.5724,10,4.9,mb,,238,1.535,0.34,us,us7000dhgb,2021-03-09T16:47:07.040Z,"Kermadec Islands region",earthquake,14.8,1.9,0.129,19,reviewed,us,us
2021-03-09T15:20:02.551Z,-28.9983,-175.6262,10,4.6,mb,,289,2.029,0.54,us,us7000dhfu,2021-03-09T16:27:08.040Z,"Kermadec Islands region",earthquake,8.5,2,0.129,18,reviewed,us,us
2021-03-09T14:07:14.185Z,-29.31,-176.6966,10,4.8,mb,,182,1.078,0.99,us,us7000dhf6,2021-03-09T14:36:14.040Z,"Kermadec Islands region",earthquake,9.6,1.9,0.139,19,reviewed,us,us
2021-03-09T13:10:58.860Z,47.8141666666667,-124.720833333333,9.25,3.22,ml,25,197,0.1692,0.5,uw,uw61707577,2021-03-12T05:39:11.776Z,"29 km WSW of Forks, Washington",earthquake,1.36,5.63,0.180588587674505,11,reviewed,uw,uw
2021-03-09T11:46:34.683Z,54.4214,-159.6357,30.88,3.7,mb,,202,0.411,0.53,us,us7000dheg,2021-03-09T13:03:09.040Z,"115 km SSE of Sand Point, Alaska",earthquake,5,10.5,0.251,4,reviewed,us,us
2021-03-09T11:15:00.996Z,25.4592,94.938,77.63,4.6,mb,,106,1.354,0.99,us,us7000dhef,2021-03-09T11:39:17.040Z,"49 km ESE of Phek, India",earthquake,9.3,8.2,0.067,68,reviewed,us,us
2021-03-09T10:09:45.890Z,18.91,-66.4285,31,3.27,md,20,261,0.4445,0.14,pr,pr2021068006,2021-03-09T13:44:21.365Z,"49 km N of Brenas, Puerto Rico",earthquake,0.71,2.42,0.06,15,reviewed,pr,pr
2021-03-09T09:46:02.430Z,-29.0203,-177.1865,10,4.9,mb,,128,0.687,1.06,us,us7000dhe3,2021-03-09T10:11:42.040Z,"Kermadec Islands, New Zealand",earthquake,5.7,1.8,0.094,35,reviewed,us,us
2021-03-09T09:05:53.090Z,19.2236666666667,-155.371,33.09,2.73,md,57,156,,0.12,hv,hv72377857,2021-03-13T07:58:51.040Z,"11 km ENE of Pāhala, Hawaii",earthquake,0.47,0.56,0.0993111791906007,26,reviewed,hv,hv
2021-03-09T09:03:28.530Z,19.2266666666667,-155.3695,33.35,2.62,md,56,154,,0.12,hv,hv72377852,2021-03-13T07:50:50.040Z,"11 km ENE of Pāhala, Hawaii",earthquake,0.43,0.52,0.0834071487211296,26,reviewed,hv,hv
2021-03-09T08:24:54.789Z,-17.828,167.3719,10,5.3,mb,,47,2.373,1.27,us,us7000dhds,2021-03-09T08:46:53.040Z,"100 km W of Port-Vila, Vanuatu",earthquake,7.5,1.8,0.055,110,reviewed,us,us
2021-03-09T08:09:14.954Z,-5.2467,146.1991,83.17,4.5,mb,,79,6.036,0.63,us,us7000dhdh,2021-03-09T09:05:54.040Z,"45 km E of Madang, Papua New Guinea",earthquake,12.9,8.7,0.121,20,reviewed,us,us
2021-03-09T05:40:21.974Z,69.4913,-143.7442,6.2,2.9,ml,,,,0.84,ak,ak02134jre0h,2021-03-09T05:55:14.858Z,"71 km S of Kaktovik, Alaska",earthquake,,2.8,,,automatic,ak,ak
2021-03-09T05:24:20.043Z,56.224,-149.2787,10,3.3,ml,,186,2.389,0.79,us,us7000dhc1,2021-03-09T05:44:19.040Z,"239 km SE of Chiniak, Alaska",earthquake,4.6,2,0.054,45,reviewed,us,us
2021-03-09T05:03:28.250Z,17.9181,-66.8505,12,2.82,md,20,200,0.2004,0.14,pr,pr2021068004,2021-03-09T05:58:54.451Z,"7 km SSE of Maria Antonia, Puerto Rico",earthquake,0.54,0.47,0.22,12,reviewed,pr,pr
2021-03-09T04:44:04.160Z,18.8346,-65.292,23,4.8,ml,34,191,0.8886,0.24,pr,pr2021068003,2021-03-10T03:57:46.040Z,"58 km N of Culebra, Puerto Rico",earthquake,0.99,17.19,0.11,29,reviewed,pr,pr
2021-03-09T04:30:31.528Z,34.1764,25.9299,10,4.8,mb,,69,1.401,0.63,us,us7000dhaw,2021-03-10T04:39:10.040Z,"94 km S of Ierápetra, Greece",earthquake,7.1,1.9,0.039,204,reviewed,us,us
2021-03-09T03:48:55.399Z,-13.171,167.106,203.78,4.6,mb,,114,2.264,0.71,us,us7000dhaj,2021-03-10T04:28:44.040Z,"91 km NNW of Sola, Vanuatu",earthquake,14,8.6,0.125,19,reviewed,us,us
2021-03-09T03:47:56.610Z,17.9305,-66.7076,6,2.72,md,22,191,0.1513,0.21,pr,pr2021068001,2021-03-09T04:59:49.510Z,"7 km S of Tallaboa, Puerto Rico",earthquake,0.5,0.26,0.37,11,reviewed,pr,pr
2021-03-09T01:52:04.171Z,36.2435,71.3862,100.52,4.3,mb,,75,2.559,0.71,us,us7000dha0,2021-03-10T04:22:31.722Z,"50 km SSW of Ashkāsham, Afghanistan",earthquake,8.7,6,0.147,13,reviewed,us,us
2021-03-09T01:13:32.372Z,21.7654,121.5891,10,4.1,mwr,,118,1.148,1.01,us,us7000dh9w,2021-03-10T03:50:55.040Z,"91 km ESE of Hengchun, Taiwan",earthquake,8.4,1.9,0.068,21,reviewed,us,us
2021-03-09T01:07:11.575Z,22.1175,121.5394,10,4.6,mb,,131,0.816,0.71,us,us7000dh9v,2021-03-10T04:14:55.040Z,"83 km E of Hengchun, Taiwan",earthquake,4.3,1.8,0.085,42,reviewed,us,us
2021-03-09T00:27:00.377Z,40.1299,137.8273,282.89,4.6,mb,,59,2.556,0.91,us,us7000dh9q,2021-03-09T00:46:01.040Z,"184 km W of Tennō, Japan",earthquake,7.7,5.8,0.039,196,reviewed,us,us
2021-03-09T00:14:59.180Z,37.1223333,-117.4903333,-1.36,3.21,ml,27,93,0.1662,0.15,ci,ci39575335,2021-03-10T00:17:23.817Z,"65km NNW of Stovepipe Wells, CA",earthquake,0.22,0.56,0.175,157,reviewed,ci,ci
2021-03-08T23:51:37.417Z,-28.8499,-176.0445,10,5.1,mb,,59,1.696,0.96,us,us7000dh99,2021-03-09T00:20:45.040Z,"Kermadec Islands region",earthquake,9.2,1.8,0.056,103,reviewed,us,us
2021-03-08T23:29:58.873Z,38.7709,141.7046,70.27,4.9,mb,,94,2.075,0.88,us,us7000dh8b,2021-03-10T05:09:21.832Z,"33 km S of Ōfunato, Japan",earthquake,7.6,6.3,0.029,362,reviewed,us,us
2021-03-08T22:50:33.650Z,17.9026,-66.7071,4,2.51,md,11,244,0.1727,0.16,pr,pr2021067009,2021-03-08T23:50:14.346Z,"10 km S of Tallaboa, Puerto Rico",earthquake,0.59,0.44,0.16,10,reviewed,pr,pr
2021-03-08T21:53:46.358Z,-29.7136,-176.9675,10,5,mb,,90,0.959,0.59,us,us7000dh7m,2021-03-08T22:11:25.284Z,"Kermadec Islands region",earthquake,7.7,1.9,0.115,24,reviewed,us,us
2021-03-08T21:50:11.439Z,60.2739,-153.5614,186.5,2.7,ml,,,,0.65,ak,ak021335t3kj,2021-03-08T22:19:39.040Z,"42 km E of Port Alsworth, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-03-08T21:30:18.420Z,35.1558333,-116.3351667,1.68,2.53,ml,28,47,0.1899,0.13,ci,ci39575255,2021-03-10T00:38:24.040Z,"27km WSW of Baker, CA",earthquake,0.15,0.6,0.143,113,reviewed,ci,ci
2021-03-08T21:21:41.630Z,-29.4161,-176.7027,10,5.2,mb,,128,1.084,0.94,us,us7000dh79,2021-03-08T21:53:11.040Z,"Kermadec Islands region",earthquake,8.2,1.8,0.082,49,reviewed,us,us
2021-03-08T20:32:23.128Z,60.082,-152.5517,89.3,2.8,ml,,,,0.62,ak,ak0213353tvy,2021-03-09T14:36:34.040Z,"48 km WNW of Happy Valley, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-03-08T20:20:10.538Z,-6.008,125.1586,575.78,4.5,mb,,70,3.826,0.91,us,us7000dh6y,2021-03-09T17:35:01.040Z,"285 km N of Dili, Timor Leste",earthquake,12.2,8.5,0.136,16,reviewed,us,us
2021-03-08T19:36:30.730Z,-29.5604,-177.0484,10,5.1,mb,,60,0.83,0.83,us,us7000dh6k,2021-03-09T17:29:48.040Z,"Kermadec Islands, New Zealand",earthquake,6.5,1.3,0.045,162,reviewed,us,us
2021-03-08T19:21:55.017Z,31.69420696,-104.2984282,6.74855957,2.5,ml,24,52,0.08006984942,0.2,tx,tx2021esbn,2021-03-09T15:35:09.040Z,"53 km S of Whites City, New Mexico",earthquake,0.9661258015,1.183625173,0.1,11,reviewed,tx,tx
2021-03-08T18:56:19.010Z,17.8741,-66.8476,9,2.9,md,17,218,0.2185,0.27,pr,pr2021067008,2021-03-08T19:18:10.335Z,"12 km SSE of Maria Antonia, Puerto Rico",earthquake,0.84,1.12,0.17,14,reviewed,pr,pr
2021-03-08T18:34:22.239Z,39.7151,22.0594,10,4.4,mb,,37,2.534,0.85,us,us7000dh52,2021-03-09T15:12:30.040Z,"9 km N of Grizáno, Greece",earthquake,5.7,1.9,0.178,9,reviewed,us,us
2021-03-08T18:00:47.157Z,39.6441,22.2247,10,4.3,mb,,71,2.472,0.74,us,us7000dh4w,2021-03-09T14:59:43.040Z,"9 km ENE of Zárkos, Greece",earthquake,6.6,1.9,0.153,12,reviewed,us,us
2021-03-08T17:25:12.957Z,-28.3889,-177.0163,10,5,mb,,103,1.17,1.2,us,us7000dh4v,2021-03-08T18:15:07.040Z,"Kermadec Islands region",earthquake,8.9,1.8,0.078,52,reviewed,us,us
2021-03-08T17:25:01.828Z,-20.7778,-69.8889,69.49,3.8,mb,,115,0.345,0.6,us,us7000dh4p,2021-03-09T00:26:35.595Z,"68 km SSE of Iquique, Chile",earthquake,4.9,7.5,0.359,2,reviewed,us,us
2021-03-08T17:04:37.953Z,-28.7631,-178.3185,10,5,mb,,153,0.589,0.74,us,us7000dh4k,2021-03-09T14:51:43.040Z,"Kermadec Islands region",earthquake,7.8,1.9,0.137,18,reviewed,us,us
2021-03-08T16:47:03.250Z,17.9041,-66.8438,8,2.67,md,17,208,0.2108,0.15,pr,pr2021067007,2021-03-08T17:10:44.701Z,"9 km SSE of Maria Antonia, Puerto Rico",earthquake,0.57,1.07,0.24,6,reviewed,pr,pr
2021-03-08T15:48:47.957Z,31.76384748,-103.8196853,6.054443359000001,2.5,ml,22,44,0.1823664311,0.2,tx,tx2021erun,2021-03-08T16:09:36.620Z,"21 km WNW of Mentone, Texas",earthquake,0.9775799585,2.119079729,0.1,9,reviewed,tx,tx
2021-03-08T14:36:06.507Z,37.7803,141.6467,59.19,4.6,mb,,135,3.011,0.41,us,us7000dh3t,2021-03-08T15:18:27.040Z,"65 km ENE of Namie, Japan",earthquake,8.9,7.6,0.103,28,reviewed,us,us
2021-03-08T14:11:40.091Z,52.3639,160.7717,10,4.4,mb,,138,1.45,0.5,us,us7000dh3m,2021-03-08T14:44:40.040Z,"162 km ESE of Petropavlovsk-Kamchatsky, Russia",earthquake,9.3,1.9,0.085,40,reviewed,us,us
2021-03-08T13:00:29.561Z,62.2593,-150.8629,63.8,3.3,ml,,,,0.7,ak,ak021330qy6y,2021-03-08T14:15:10.040Z,"26 km S of Petersville, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-03-08T12:56:34.217Z,-4.4317,100.9848,10,5.5,mb,,99,1.966,0.71,us,us7000dh3d,2021-03-09T12:59:33.014Z,"158 km WSW of Bengkulu, Indonesia",earthquake,7.2,1.9,0.08,54,reviewed,us,us
2021-03-08T12:52:28.874Z,69.6123,-144.7698,0,2.9,ml,,,,0.77,ak,ak021330gnse,2021-03-08T13:06:39.531Z,"72 km SW of Kaktovik, Alaska",earthquake,,0.9,,,automatic,ak,ak
2021-03-08T12:48:07.038Z,-32.2076,-69.8945,102.46,5.2,mww,,40,0.784,0.99,us,us7000dh39,2021-03-09T01:47:26.588Z,"95 km NE of Los Andes, Chile",earthquake,4.3,0.5,0.078,16,reviewed,us,us
2021-03-08T12:42:09.105Z,62.474,-149.7035,37.2,2.7,ml,,,,0.72,ak,ak021330eh3g,2021-03-08T12:55:06.901Z,"20 km E of Chase, Alaska",earthquake,,1.2,,,automatic,ak,ak
2021-03-08T12:32:25.831Z,-37.5191,-179.4675,10,4.9,mb,,203,1.769,0.55,us,us7000dh35,2021-03-08T13:28:58.040Z,"east of the North Island of New Zealand",earthquake,8.5,2,0.129,19,reviewed,us,us
2021-03-08T12:29:14.509Z,-19.0479,-69.373,121.9,4.2,mb,,100,0.64,0.47,us,us7000dh34,2021-03-08T16:16:47.126Z,"116 km ESE of Arica, Chile",earthquake,5.2,5.4,0.131,16,reviewed,us,us
2021-03-08T12:03:05.148Z,-28.2557,-177.7205,10,5.4,mww,,57,1.002,1,us,us7000dh30,2021-03-09T12:06:12.233Z,"Kermadec Islands region",earthquake,7.7,1.7,0.057,30,reviewed,us,us
2021-03-08T10:48:46.397Z,-29.3339,-176.9225,10,4.8,mb,,111,0.883,0.81,us,us7000dh2q,2021-03-08T11:07:28.040Z,"Kermadec Islands region",earthquake,8.7,1.9,0.131,18,reviewed,us,us
2021-03-08T09:45:04.253Z,48.97,154.8443,74.36,4.5,mb,,168,4.518,0.91,us,us7000dh2g,2021-03-08T14:29:37.040Z,"Kuril Islands",earthquake,11.9,8.8,0.062,76,reviewed,us,us
2021-03-08T09:39:46.864Z,-7.6994,128.2449,168.16,4.8,mb,,63,3.038,0.54,us,us7000dh2f,2021-03-08T10:06:20.040Z,"164 km ENE of Lospalos, Timor Leste",earthquake,7.1,6,0.072,60,reviewed,us,us
2021-03-08T09:04:36.890Z,17.8436,-66.864,6,3.15,md,20,248,0.2198,0.16,pr,pr2021067005,2021-03-08T09:35:50.869Z,"14 km SSE of Guánica, Puerto Rico",earthquake,0.51,0.54,0.27,9,reviewed,pr,pr
2021-03-08T09:03:13.590Z,19.1461,-65.9586,25,2.93,md,12,309,0.8464,0.19,pr,pr2021067004,2021-03-08T09:30:44.382Z,"76 km NNE of San Juan, Puerto Rico",earthquake,1,13.8,0.12,9,reviewed,pr,pr
2021-03-08T08:59:33.896Z,55.5182,-152.1015,21.73,2.6,ml,,287,1.566,0.29,us,us7000dh50,2021-03-15T06:03:28.040Z,"201 km SSE of Old Harbor, Alaska",earthquake,12.3,22.9,0.066,30,reviewed,us,us
2021-03-08T08:44:31.630Z,-29.6501,-176.8521,10,4.8,mww,,61,1.022,0.65,us,us7000dh1y,2021-03-08T09:04:55.040Z,"Kermadec Islands region",earthquake,10.3,1.8,0.093,11,reviewed,us,us
